candidate_count,case_id,expected_domain,fusion_seconds,ground_truth_used_in_inference,mean_matched_boundary_f1_at_025,mean_matched_iou_at_025,object_category,object_iou,object_precision,object_recall,oversegmentation_ratio,part_f1_at_025,part_f1_at_050,part_precision_at_025,part_precision_at_050,part_recall_at_025,part_recall_at_050,predicted_part_count,semantic_part_recall_at_025,variant
10,trash_can,container,0.049997300026007,False,0.1495300484192538,0.42318692803382874,trash_can,0.6531972749334815,0.9850956874503924,0.659717095354812,0.5,0.3333333333333333,0.0,0.5,0.0,0.25,0.0,2.0,0.25,A0_independent_max
10,trash_can,container,0.048366100003477186,False,0.1431688028361058,0.42834988236427307,trash_can,0.6531972749334815,0.9850956874503924,0.659717095354812,1.0,0.25,0.0,0.25,0.0,0.25,0.0,4.0,0.25,A1_cross_source_consensus
10,trash_can,container,0.06605320004746318,False,0.4656245677133766,0.48242881894111633,trash_can,0.8236785981900974,0.9716131225565188,0.8439890145586628,1.25,0.22222222222222224,0.0,0.2,0.0,0.25,0.0,5.0,0.25,A2_consensus_hierarchy
10,trash_can,container,0.06813080003485084,False,0.4872949898306507,0.4847418467203776,trash_can,0.8234480373508559,0.9716054000748121,0.8437527685084015,1.5,0.6,0.2,0.5,0.16666666666666666,0.75,0.25,6.0,0.25,A3_full_fusion
3,plate,container,0.01204099995084107,False,0.4376729350970849,0.46169959008693695,plate,0.7219907668055399,0.9984428526938648,0.7228046443467478,0.4,0.5714285714285715,0.28571428571428575,1.0,0.5,0.4,0.2,2.0,0.0,A0_independent_max
3,plate,container,0.011793500045314431,False,0.4376729350970849,0.46169959008693695,plate,0.7219907668055399,0.9984428526938648,0.7228046443467478,0.4,0.5714285714285715,0.28571428571428575,1.0,0.5,0.4,0.2,2.0,0.0,A1_cross_source_consensus
3,plate,container,0.01527829997939989,False,0.4000289400217755,0.4559384286403656,plate,0.8478429632915604,0.9812604286997818,0.8617968661932138,0.4,0.5714285714285715,0.0,1.0,0.0,0.4,0.0,2.0,0.0,A2_consensus_hierarchy
3,plate,container,0.013854800025001168,False,0.40042003825147043,0.4558354467153549,plate,0.8480647665520683,0.9812652380341332,0.8620223199188367,0.4,0.5714285714285715,0.0,1.0,0.0,0.4,0.0,2.0,0.0,A3_full_fusion
1,tray,container,0.03710219997446984,False,0.0,0.0,tray,0.37556423903523545,0.9995517303209611,0.37562750581179877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A0_independent_max
1,tray,container,0.036655600008089095,False,0.0,0.0,tray,0.37556423903523545,0.9995517303209611,0.37562750581179877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A1_cross_source_consensus
1,tray,container,0.04741759999888018,False,0.0,0.0,tray,0.634595868661407,0.9572366796701397,0.6531114180789057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A2_consensus_hierarchy
1,tray,container,0.04330139997182414,False,0.0,0.0,tray,0.634595868661407,0.9572366796701397,0.6531114180789057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A3_full_fusion
10,vase,container,0.04426579998107627,False,0.42369698715327114,0.5864541530609131,vase,0.767838266384778,0.8904928282456785,0.8479003122537718,0.4,0.28571428571428575,0.28571428571428575,0.5,0.5,0.2,0.2,2.0,0.2,A0_independent_max
10,vase,container,0.048371999990195036,False,0.5487675391262392,0.4485790431499481,vase,0.767838266384778,0.8904928282456785,0.8479003122537718,0.4,0.5714285714285715,0.28571428571428575,1.0,0.5,0.4,0.2,2.0,0.2,A1_cross_source_consensus
10,vase,container,0.0648077999940142,False,0.651085141903172,0.2637900412082672,vase,0.767838266384778,0.8904928282456785,0.8479003122537718,1.6,0.15384615384615385,0.0,0.125,0.0,0.2,0.0,8.0,0.2,A2_consensus_hierarchy
10,vase,container,0.06550040002912283,False,0.651085141903172,0.2637900412082672,vase,0.767838266384778,0.8904928282456785,0.8479003122537718,1.6,0.15384615384615385,0.0,0.125,0.0,0.2,0.0,8.0,0.2,A3_full_fusion
9,car_automobile,vehicle,0.13484949996927753,False,0.0,0.0,car_(automobile),0.5952014324082363,0.905381849874714,0.6346800061096686,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,A0_independent_max
9,car_automobile,vehicle,0.13502270000753924,False,0.0,0.0,car_(automobile),0.5952014324082363,0.905381849874714,0.6346800061096686,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,A1_cross_source_consensus
9,car_automobile,vehicle,0.22811080003157258,False,0.4407832194990814,0.4573163688182831,car_(automobile),0.6784179354033464,0.900545491489395,0.7333638816760858,0.47058823529411764,0.15999999999999998,0.07999999999999999,0.25,0.125,0.11764705882352941,0.058823529411764705,8.0,0.11764705882352941,A2_consensus_hierarchy
9,car_automobile,vehicle,0.23110360000282526,False,0.5540635345942927,0.5378767251968384,car_(automobile),0.6784179354033464,0.900545491489395,0.7333638816760858,0.47058823529411764,0.15999999999999998,0.07999999999999999,0.25,0.125,0.11764705882352941,0.058823529411764705,8.0,0.11764705882352941,A3_full_fusion
13,bicycle,vehicle,0.03283880004892126,False,0.0,0.0,bicycle,0.8835798255593478,0.9829149968361105,0.8973618332370499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A0_independent_max
13,bicycle,vehicle,0.033207900007255375,False,0.7426138782460622,0.42471590638160706,bicycle,0.8835798255593478,0.9829149968361105,0.8973618332370499,0.07692307692307693,0.14285714285714288,0.0,1.0,0.0,0.07692307692307693,0.0,1.0,0.07692307692307693,A1_cross_source_consensus
13,bicycle,vehicle,0.049339900026097894,False,0.8997812087337435,0.5734948337078094,bicycle,0.8829161926431551,0.9829023746701847,0.8966878490275371,0.46153846153846156,0.5263157894736842,0.3157894736842105,0.8333333333333334,0.5,0.38461538461538464,0.23076923076923078,6.0,0.15384615384615385,A2_consensus_hierarchy
13,bicycle,vehicle,0.05086349998600781,False,0.817546484612666,0.5437709937493006,bicycle,0.8828213879408419,0.9829005699810006,0.8965915655690352,0.5384615384615384,0.6,0.3,0.8571428571428571,0.42857142857142855,0.46153846153846156,0.23076923076923078,7.0,0.23076923076923078,A3_full_fusion
8,book,daily_object,0.19131189998006448,False,0.0,0.0,book,0.9810769844435581,0.9999512131659403,0.9811239468981363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A0_independent_max
8,book,daily_object,0.20200469996780157,False,0.0,0.0,book,0.9810769844435581,0.9999512131659403,0.9811239468981363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A1_cross_source_consensus
8,book,daily_object,0.2650953000411391,False,0.5299554296616928,0.532102108001709,book,0.9912493032884784,0.9980278505976574,0.9931947281082462,2.5,0.28571428571428575,0.28571428571428575,0.2,0.2,0.5,0.5,5.0,0.5,A2_consensus_hierarchy
8,book,daily_object,0.2802366000250913,False,0.4331932852046847,0.4857326000928879,book,0.9908193327494227,0.9980269964630303,0.9927639137094715,2.5,0.5714285714285715,0.28571428571428575,0.4,0.2,1.0,0.5,5.0,1.0,A3_full_fusion
4,newspaper,daily_object,0.11443150002742186,False,0.0,0.0,newspaper,0.4138285522469474,0.9993920048639611,0.4139327634689909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A0_independent_max
4,newspaper,daily_object,0.120761499973014,False,0.0,0.0,newspaper,0.4138285522469474,0.9993920048639611,0.4139327634689909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A1_cross_source_consensus
4,newspaper,daily_object,0.16473239997867495,False,0.0,0.0,newspaper,0.4325956156227507,0.9977274558787976,0.4330222862658963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,A2_consensus_hierarchy
4,newspaper,daily_object,0.1750389999942854,False,0.0,0.0,newspaper,0.43251874576342253,0.9977270529064707,0.43294534058954376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,A3_full_fusion
6,pen,daily_object,0.014577299996744841,False,0.0,0.0,pen,0.8871446754348749,0.9944514901712111,0.8915577032404776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A0_independent_max
6,pen,daily_object,0.013400700001511723,False,0.0,0.0,pen,0.8871446754348749,0.9944514901712111,0.8915577032404776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A1_cross_source_consensus
6,pen,daily_object,0.027026399970054626,False,0.8105141708884481,0.4928044527769089,pen,0.8871446754348749,0.9944514901712111,0.8915577032404776,1.25,0.4444444444444445,0.22222222222222224,0.4,0.2,0.5,0.25,5.0,0.0,A2_consensus_hierarchy
6,pen,daily_object,0.02620969997951761,False,0.8105141708884481,0.4928044527769089,pen,0.8871446754348749,0.9944514901712111,0.8915577032404776,1.25,0.4444444444444445,0.22222222222222224,0.4,0.2,0.5,0.25,5.0,0.0,A3_full_fusion
6,pencil,daily_object,0.020041999989189208,False,0.28376925833034755,0.37078502774238586,pencil,0.38289296909986564,0.49572401797361937,0.627177700348432,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,3.0,0.3333333333333333,A0_independent_max
6,pencil,daily_object,0.02064010000322014,False,0.28376925833034755,0.37078502774238586,pencil,0.38289296909986564,0.49572401797361937,0.627177700348432,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,3.0,0.3333333333333333,A1_cross_source_consensus
6,pencil,daily_object,0.02940369996940717,False,0.5453287197231834,0.3645320236682892,pencil,0.40933384233632375,0.4604895855701095,0.7865395195305337,1.3333333333333333,0.28571428571428575,0.0,0.25,0.0,0.3333333333333333,0.0,4.0,0.3333333333333333,A2_consensus_hierarchy
6,pencil,daily_object,0.028780900000128895,False,0.5453287197231834,0.3645320236682892,pencil,0.40933384233632375,0.4604895855701095,0.7865395195305337,1.3333333333333333,0.28571428571428575,0.0,0.25,0.0,0.3333333333333333,0.0,4.0,0.3333333333333333,A3_full_fusion
6,wallet,daily_object,0.019174700020812452,False,0.0,0.0,wallet,0.861665172568355,1.0,0.861665172568355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A0_independent_max
6,wallet,daily_object,0.017882499960251153,False,0.6060606060606061,0.6020667552947998,wallet,0.8760645450470641,1.0,0.8760645450470641,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,0.5,1.0,0.5,A1_cross_source_consensus
6,wallet,daily_object,0.0248468000208959,False,0.7476269627654638,0.7964627146720886,wallet,0.9281801922646993,0.9973575160651011,0.9304683998207082,1.5,0.4,0.4,0.3333333333333333,0.3333333333333333,0.5,0.5,3.0,0.5,A2_consensus_hierarchy
6,wallet,daily_object,0.023860799963586032,False,0.5723809169118468,0.7527810335159302,wallet,0.9280084958917891,0.9974167968280668,0.9302442850739578,1.5,0.4,0.4,0.3333333333333333,0.3333333333333333,0.5,0.5,3.0,0.5,A3_full_fusion
9,belt,daily_object,0.01425160001963377,False,0.0,0.0,belt,0.20683644080642716,0.2077180697214188,0.9798922800718133,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,A0_independent_max
9,belt,daily_object,0.015558499959297478,False,0.0,0.0,belt,0.20683644080642716,0.2077180697214188,0.9798922800718133,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,A1_cross_source_consensus
9,belt,daily_object,0.019672500027809292,False,0.0,0.0,belt,0.20092378752886836,0.20093828942619993,0.999640933572711,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,A2_consensus_hierarchy
9,belt,daily_object,0.022161300003062934,False,0.0,0.0,belt,0.20125786163522014,0.2012724117987276,0.999640933572711,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,A3_full_fusion
9,hat,daily_object,0.046227999962866306,False,0.0,0.0,hat,0.8783451185685822,0.9953515140782716,0.8819629687745175,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,A0_independent_max
9,hat,daily_object,0.04466910002520308,False,0.0,0.0,hat,0.8783451185685822,0.9953515140782716,0.8819629687745175,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,A1_cross_source_consensus
9,hat,daily_object,0.060499199957121164,False,0.3834912870681749,0.33273041248321533,hat,0.9433719934615086,0.9917351990507753,0.9508473246508709,2.6666666666666665,0.18181818181818182,0.0,0.125,0.0,0.3333333333333333,0.0,8.0,0.0,A2_consensus_hierarchy
9,hat,daily_object,0.059630999981891364,False,0.3834912870681749,0.33273041248321533,hat,0.9433719934615086,0.9917351990507753,0.9508473246508709,2.6666666666666665,0.18181818181818182,0.0,0.125,0.0,0.3333333333333333,0.0,8.0,0.0,A3_full_fusion
9,helmet,daily_object,0.017553600016981363,False,0.5392560294318027,0.3022269308567047,helmet,0.8688633055445283,0.999239080809618,0.8694385593220338,0.6666666666666666,0.4,0.0,0.5,0.0,0.3333333333333333,0.0,2.0,0.0,A0_independent_max
9,helmet,daily_object,0.018899899965617806,False,0.885898659248597,0.6447507739067078,helmet,0.8793171893608575,0.9992481203007518,0.8798993644067796,0.6666666666666666,0.4,0.4,0.5,0.5,0.3333333333333333,0.3333333333333333,2.0,0.0,A1_cross_source_consensus
9,helmet,daily_object,0.021866800030693412,False,1.0,0.8114407062530518,helmet,0.9377889314489499,0.9973310858266611,0.9401483050847458,1.3333333333333333,0.28571428571428575,0.28571428571428575,0.25,0.25,0.3333333333333333,0.3333333333333333,4.0,0.0,A2_consensus_hierarchy
9,helmet,daily_object,0.022593399975448847,False,1.0,0.8230932354927063,helmet,0.9377889314489499,0.9973310858266611,0.9401483050847458,1.6666666666666667,0.25,0.25,0.2,0.2,0.3333333333333333,0.3333333333333333,5.0,0.0,A3_full_fusion
5,shoe,daily_object,0.008112599956803024,False,0.0,0.0,shoe,0.9274583557227297,0.9891117478510029,0.9370249728555917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A0_independent_max
5,shoe,daily_object,0.007935200002975762,False,0.0,0.0,shoe,0.9274583557227297,0.9891117478510029,0.9370249728555917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A1_cross_source_consensus
5,shoe,daily_object,0.010912500030826777,False,0.6129786878295503,0.3824473172426224,shoe,0.9274583557227297,0.9891117478510029,0.9370249728555917,0.375,0.36363636363636365,0.0,0.6666666666666666,0.0,0.25,0.0,3.0,0.0,A2_consensus_hierarchy
5,shoe,daily_object,0.01159650000045076,False,0.6416251612816668,0.4270923510193825,shoe,0.9274583557227297,0.9891117478510029,0.9370249728555917,0.5,0.6666666666666666,0.16666666666666666,1.0,0.25,0.5,0.125,4.0,0.0,A3_full_fusion
3,slipper_footwear,daily_object,0.006716699979733676,False,0.0,0.0,slipper_(footwear),0.004667792233588241,0.02365374937091092,0.005781768975273711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A0_independent_max
3,slipper_footwear,daily_object,0.006152300047688186,False,0.0,0.0,slipper_(footwear),0.004667792233588241,0.02365374937091092,0.005781768975273711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A1_cross_source_consensus
3,slipper_footwear,daily_object,0.008655300014652312,False,0.0,0.0,slipper_(footwear),0.01920699819340116,0.077992277992278,0.024849304957559354,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,A2_consensus_hierarchy
3,slipper_footwear,daily_object,0.009122800023760647,False,0.0,0.0,slipper_(footwear),0.01920699819340116,0.077992277992278,0.024849304957559354,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,A3_full_fusion
12,scarf,daily_object,0.058694400009699166,False,0.19003494895612988,0.5498513579368591,scarf,0.856860694783316,0.9998644251626898,0.8569602602835231,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,0.5,1.0,0.5,A0_independent_max
12,scarf,daily_object,0.05960049998247996,False,0.19003494895612988,0.5498513579368591,scarf,0.856860694783316,0.9998644251626898,0.8569602602835231,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,0.5,1.0,0.5,A1_cross_source_consensus
12,scarf,daily_object,0.07392489997437224,False,0.42114446734656324,0.582615852355957,scarf,0.9433256351039261,0.9934332133476019,0.9492447129909366,2.5,0.28571428571428575,0.28571428571428575,0.2,0.2,0.5,0.5,5.0,0.5,A2_consensus_hierarchy
12,scarf,daily_object,0.07606250001117587,False,0.4286019098139753,0.5648233294487,scarf,0.9433256351039261,0.9934332133476019,0.9492447129909366,4.5,0.1818181818181818,0.1818181818181818,0.1111111111111111,0.1111111111111111,0.5,0.5,9.0,0.5,A3_full_fusion
12,sweater,daily_object,0.08109190000686795,False,0.0,0.0,sweater,0.6010465566267899,0.641777905535294,0.9044918215425128,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,A0_independent_max
12,sweater,daily_object,0.08826340001542121,False,0.28285648309120703,0.3941797465085983,sweater,0.6247378047757287,0.6494095483960997,0.9426748366840533,0.7142857142857143,0.3333333333333333,0.0,0.4,0.0,0.2857142857142857,0.0,5.0,0.0,A1_cross_source_consensus
12,sweater,daily_object,0.14158699999097735,False,0.35375692067562425,0.4907372146844864,sweater,0.6296784911560637,0.638338974655329,0.9789081885856079,1.1428571428571428,0.26666666666666666,0.13333333333333333,0.25,0.125,0.2857142857142857,0.14285714285714285,8.0,0.0,A2_consensus_hierarchy
12,sweater,daily_object,0.13833729998441413,False,0.35375692067562425,0.4907372146844864,sweater,0.6296784911560637,0.638338974655329,0.9789081885856079,1.1428571428571428,0.26666666666666666,0.13333333333333333,0.25,0.125,0.2857142857142857,0.14285714285714285,8.0,0.0,A3_full_fusion
8,towel,daily_object,0.03232719999505207,False,0.10513615994484661,0.8308855891227722,towel,0.8943247244612601,1.0,0.8943247244612601,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5,0.25,0.25,2.0,0.0,A0_independent_max
8,towel,daily_object,0.03526330000022426,False,0.0948879304249452,0.8191978931427002,towel,0.8943247244612601,1.0,0.8943247244612601,0.75,0.28571428571428575,0.28571428571428575,0.3333333333333333,0.3333333333333333,0.25,0.25,3.0,0.0,A1_cross_source_consensus
8,towel,daily_object,0.052071699989028275,False,0.1168729980088304,0.42084363102912903,towel,0.9740481587332873,0.998451021988753,0.9755222898503043,1.75,0.18181818181818182,0.0,0.14285714285714285,0.0,0.25,0.0,7.0,0.0,A2_consensus_hierarchy
8,towel,daily_object,0.05274109996389598,False,0.11324706008698919,0.38725417852401733,towel,0.9741138595972537,0.9984511263005489,0.9755880901464057,1.75,0.18181818181818182,0.0,0.14285714285714285,0.0,0.25,0.0,7.0,0.0,A3_full_fusion
13,pillow,daily_object,0.0960958999930881,False,0.07905138339920949,0.37017470598220825,pillow,0.5050752359092069,0.535808013852439,0.8980184101936245,10.0,0.18181818181818182,0.0,0.1,0.0,1.0,0.0,10.0,0.0,A0_independent_max
13,pillow,daily_object,0.09912609995808452,False,0.07905138339920949,0.37017470598220825,pillow,0.5050752359092069,0.535808013852439,0.8980184101936245,10.0,0.18181818181818182,0.0,0.1,0.0,1.0,0.0,10.0,0.0,A1_cross_source_consensus
13,pillow,daily_object,0.14007540000602603,False,0.1758241758241758,0.37726134061813354,pillow,0.5287960033712394,0.5341064709148109,0.9815444610710561,12.0,0.15384615384615385,0.0,0.08333333333333333,0.0,1.0,0.0,12.0,0.0,A2_consensus_hierarchy
13,pillow,daily_object,0.14987819996895269,False,0.35424386736034164,0.4478423595428467,pillow,0.5286494277443232,0.5340374862727194,0.9812723892440938,12.0,0.15384615384615385,0.0,0.08333333333333333,0.0,1.0,0.0,12.0,0.0,A3_full_fusion
8,soap,daily_object,0.01621010003145784,False,0.5983874972476891,0.5480294227600098,soap,0.8563829787234043,0.9925507320832263,0.8619228195404863,0.5,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,3.0,0.0,A0_independent_max
8,soap,daily_object,0.019393499998841435,False,0.6530723318086207,0.5091348737478256,soap,0.8678262796366054,0.992398327632079,0.8736337274146777,0.5,0.4444444444444444,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,3.0,0.0,A1_cross_source_consensus
8,soap,daily_object,0.020982799993362278,False,0.6910946869027194,0.5789743587374687,soap,0.9459989112683723,0.9754153569824876,0.9691055097033237,0.6666666666666666,0.8,0.6,1.0,0.75,0.6666666666666666,0.5,4.0,0.0,A2_consensus_hierarchy
8,soap,daily_object,0.02016769995680079,False,0.6910946869027194,0.5789743587374687,soap,0.9459989112683723,0.9754153569824876,0.9691055097033237,0.6666666666666666,0.8,0.6,1.0,0.75,0.6666666666666666,0.5,4.0,0.0,A3_full_fusion
4,drill,tool_prop,0.0060538999969139695,False,0.9300699300699301,0.8070443868637085,drill,0.6352848101265823,1.0,0.6352848101265823,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,0.5,1.0,0.5,A0_independent_max
4,drill,tool_prop,0.005608100036624819,False,0.9300699300699301,0.8070443868637085,drill,0.6352848101265823,1.0,0.6352848101265823,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,0.5,1.0,0.5,A1_cross_source_consensus
4,drill,tool_prop,0.008394400007091463,False,0.8274736014111028,0.676262617111206,drill,0.7243009058684522,0.994054054054054,0.7274525316455697,1.5,0.4,0.4,0.3333333333333333,0.3333333333333333,0.5,0.5,3.0,0.5,A2_consensus_hierarchy
4,drill,tool_prop,0.008857300039380789,False,0.824972855591748,0.6545454263687134,drill,0.7243009058684522,0.994054054054054,0.7274525316455697,1.5,0.4,0.4,0.3333333333333333,0.3333333333333333,0.5,0.5,3.0,0.5,A3_full_fusion
7,screwdriver,tool_prop,0.01427240000339225,False,1.0,0.5861027240753174,screwdriver,0.7314741035856573,0.99836867862969,0.7323494216194655,0.3333333333333333,0.5,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,A0_independent_max
7,screwdriver,tool_prop,0.01483530004043132,False,1.0,0.5861027240753174,screwdriver,0.7346613545816733,0.9983757444504602,0.7355404866374152,0.6666666666666666,0.4,0.4,0.5,0.5,0.3333333333333333,0.3333333333333333,2.0,0.0,A1_cross_source_consensus
7,screwdriver,tool_prop,0.01857759995618835,False,0.9705882352941176,0.5635837912559509,screwdriver,0.805435210712879,0.9845931632161772,0.8157159952134024,1.3333333333333333,0.28571428571428575,0.28571428571428575,0.25,0.25,0.3333333333333333,0.3333333333333333,4.0,0.0,A2_consensus_hierarchy
7,screwdriver,tool_prop,0.018970000033732504,False,0.9705882352941176,0.5635837912559509,screwdriver,0.805435210712879,0.9845931632161772,0.8157159952134024,1.3333333333333333,0.28571428571428575,0.28571428571428575,0.25,0.25,0.3333333333333333,0.3333333333333333,4.0,0.0,A3_full_fusion
6,wrench,tool_prop,0.011110299965366721,False,0.0,0.0,wrench,0.7294493216280926,1.0,0.7294493216280926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A0_independent_max
6,wrench,tool_prop,0.012223700003232807,False,0.0,0.0,wrench,0.7250598563447725,1.0,0.7250598563447725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A1_cross_source_consensus
6,wrench,tool_prop,0.018123899993952364,False,0.8314773922497809,0.33618055284023285,wrench,0.8388756927949327,0.9906498363721365,0.8455706304868316,2.5,0.5714285714285715,0.0,0.4,0.0,1.0,0.0,5.0,0.0,A2_consensus_hierarchy
6,wrench,tool_prop,0.019134500005748123,False,0.8521044034704663,0.3945443034172058,wrench,0.8345209817893904,0.9906015037593985,0.8411811652035116,2.0,0.6666666666666666,0.3333333333333333,0.5,0.25,1.0,0.5,4.0,0.0,A3_full_fusion
5,broom,tool_prop,0.01870369998505339,False,1.0,0.7469879388809204,broom,0.48955392433653305,0.9936962750716333,0.49107901444350044,0.25,0.4,0.4,1.0,1.0,0.25,0.25,1.0,0.0,A0_independent_max
5,broom,tool_prop,0.018559399992227554,False,1.0,0.7469879388809204,broom,0.48955392433653305,0.9936962750716333,0.49107901444350044,0.25,0.4,0.4,1.0,1.0,0.25,0.25,1.0,0.0,A1_cross_source_consensus
5,broom,tool_prop,0.023110600013751537,False,0.9379629629629629,0.6731660068035126,broom,0.7229016120066704,0.974887556221889,0.7366185216652507,0.75,0.5714285714285715,0.28571428571428575,0.6666666666666666,0.3333333333333333,0.5,0.25,3.0,0.25,A2_consensus_hierarchy
5,broom,tool_prop,0.024757400038652122,False,0.9165448074215252,0.6381911635398865,broom,0.719810795770729,0.9762264150943396,0.7326536391956953,1.0,0.75,0.5,0.75,0.5,0.75,0.5,4.0,0.25,A3_full_fusion
3,hammer,tool_prop,0.010419099999126047,False,0.0,0.0,hammer,0.4136576040781648,1.0,0.4136576040781648,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,A0_independent_max
3,hammer,tool_prop,0.01049860002240166,False,0.0,0.0,hammer,0.4136576040781648,1.0,0.4136576040781648,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,A1_cross_source_consensus
3,hammer,tool_prop,0.014811799977906048,False,0.7648140230867894,0.6333666443824768,hammer,0.5434782608695652,0.9972757345787118,0.54428632115548,0.25,0.4,0.4,1.0,1.0,0.25,0.25,1.0,0.25,A2_consensus_hierarchy
3,hammer,tool_prop,0.01480710000032559,False,0.7648140230867894,0.6333666443824768,hammer,0.5434782608695652,0.9972757345787118,0.54428632115548,0.25,0.4,0.4,1.0,1.0,0.25,0.25,1.0,0.25,A3_full_fusion
2,knife,tool_prop,0.021105899999383837,False,0.0,0.0,knife,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,A0_independent_max
2,knife,tool_prop,0.021760799980256706,False,0.0,0.0,knife,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,A1_cross_source_consensus
2,knife,tool_prop,0.0336574999964796,False,0.0,0.0,knife,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,A2_consensus_hierarchy
2,knife,tool_prop,0.0304869000101462,False,0.0,0.0,knife,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,A3_full_fusion
11,scissors,tool_prop,0.3089475000160746,False,0.0,0.0,scissors,0.6478436010199934,0.9960793226887892,0.6494998147462023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A0_independent_max
11,scissors,tool_prop,0.28280879999510944,False,0.6637539831128415,0.4261583685874939,scissors,0.6472099513890173,0.9964996158114915,0.6486846980363098,0.5,0.3333333333333333,0.0,0.5,0.0,0.25,0.0,2.0,0.0,A1_cross_source_consensus
11,scissors,tool_prop,0.38717990001896396,False,0.5120971989888744,0.29953014850616455,scissors,0.6476142957460177,0.9961909093493277,0.649221934049648,1.75,0.36363636363636365,0.0,0.2857142857142857,0.0,0.5,0.0,7.0,0.25,A2_consensus_hierarchy
11,scissors,tool_prop,0.3837879999773577,False,0.5784606335595032,0.444801390171051,scissors,0.6477066932771557,0.9961914506593906,0.6493145609484995,1.5,0.4,0.0,0.3333333333333333,0.0,0.5,0.0,6.0,0.25,A3_full_fusion
6,ladder,tool_prop,0.012807899969629943,False,0.0,0.0,ladder,0.16458219338700852,0.16458219338700852,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,A0_independent_max
6,ladder,tool_prop,0.0151344999903813,False,0.0,0.0,ladder,0.16458219338700852,0.16458219338700852,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,A1_cross_source_consensus
